夜市名稱,攤商名稱,攤位,調味名稱,品牌,來源(產地)
臨江街觀光夜市,今日壽司,臨江街106-2號,香油,寶島油脂股份有限公司,新北市土城區慶祥街102號
臨江街觀光夜市,今日壽司,臨江街106-2號,糖,台灣糖業股份有限公司,台南市仁德區田厝里文華路2段326號
臨江街觀光夜市,今日壽司,臨江街106-2號,醬油,金蘭食品股份有限公司,桃園市大溪區介壽路236號
臨江街觀光夜市,今日壽司,臨江街106-2號,鹽,台鹽實業股份有限公司,苗栗縣通霄鎮內島里122號
南機場夜市,爆醬臭豆腐,中華路二段309巷-311巷間,沙拉油,美食家食材通路股份有限公司,台南市安平區永華路二段373號
南機場夜市,爆醬臭豆腐,中華路二段309巷-311巷間,素蠔油,萬家香醬園股份有限公司,台北市中山區德惠街9號5樓之6
南機場夜市,爆醬臭豆腐,中華路二段309巷-311巷間,椒鹽粉,濟生股份有限公司,台北市大同區安西街116號
南機場夜市,爆醬臭豆腐,中華路二段309巷-311巷間,糖,台灣糖業股份有限公司,台南市仁德區田厝里文華路2段326號
南機場夜市,爆醬臭豆腐,中華路二段309巷-311巷間,鹽,台鹽實業股份有限公司,苗栗縣通霄鎮內島里122號
南機場夜市,鮮桔檸檬,中華路三段309巷-311巷間,糖,台灣糖業股份有限公司,台南市仁德區田厝里文華路2段326號
南機場夜市,鮮桔檸檬,中華路三段309巷-311巷間,鹽,台鹽實業股份有限公司,苗栗縣通霄鎮內島里122號
寧夏觀光夜市,福氣滿滿雞,118,沙拉油,美食家食材通路股份有限公司,台南市安平區永華路二段373號
寧夏觀光夜市,福氣滿滿雞,118,辣椒粉,環球食品商行,嘉義縣民雄鄉興中村義橋1號之4
寧夏觀光夜市,福氣滿滿雞,118,鹽,台鹽實業股份有限公司,苗栗縣通霄鎮內島里122號
寧夏觀光夜市,福氣滿滿雞,118,鹽酥雞粉,統隆企業有限公司,台北市北投區立德路121巷18號
廣州街觀光夜市,臭博士臭豆腐,廣州街觀光夜市廣州街龍山國小旁,沙拉油,美食家食材通路股份有限公司,台南市安平區永華路二段373號
廣州街觀光夜市,臭博士臭豆腐,廣州街觀光夜市廣州街龍山國小旁,香油,辰邦股份有限公司,新北市新莊區化成路403巷47號
廣州街觀光夜市,臭博士臭豆腐,廣州街觀光夜市廣州街龍山國小旁,糖,台灣糖業股份有限公司,台南市仁德區田厝里文華路2段326號
廣州街觀光夜市,臭博士臭豆腐,廣州街觀光夜市廣州街龍山國小旁,醬油,萬家香醬園股份有限公司,台北市中山區德惠街9號5樓之6
廣州街觀光夜市,臭博士臭豆腐,廣州街觀光夜市廣州街龍山國小旁,鹽,台鹽實業股份有限公司,苗栗縣通霄鎮內島里122號
雙城街夜市,晴光臭豆腐,雙城街臨時攤販集中場(夜11),沙拉油,美食家,248新北市五股區成泰路二段185-2號
雙城街夜市,晴光臭豆腐,雙城街臨時攤販集中場(夜11),辣椒粉,統隆企業有限公司,台北市北投區立德路121巷18號
雙城街夜市,晴光臭豆腐,雙城街臨時攤販集中場(夜11),醬油,一品醬園有限公司,新北市土城區自強街24號
雙城街夜市,晴光臭豆腐,雙城街臨時攤販集中場(夜11),鹽,台鹽實業股份有限公司,苗栗縣通霄鎮內島里122號
饒河街觀光夜市,加賀魷魚大王,饒河街120號前,九層塔,環南市場,台北市萬華區環河南路二段245號
饒河街觀光夜市,加賀魷魚大王,饒河街120號前,沙茶醬,好帝一食品有限公司,台南市新市區大營里豐榮160號
饒河街觀光夜市,加賀魷魚大王,饒河街120號前,香油,金潤益食品工業有限公司,台中市西屯區三十二路67之1號2樓
饒河街觀光夜市,加賀魷魚大王,饒河街120號前,蒜頭,環南市場,台北市萬華區環河南路二段245號
饒河街觀光夜市,加賀魷魚大王,饒河街120號前,辣椒,環南市場,台北市萬華區環河南路二段245號
饒河街觀光夜市,加賀魷魚大王,饒河街120號前,糖,台灣糖業股份有限公司,台南市仁德區田厝里文華路2段326號
饒河街觀光夜市,加賀魷魚大王,饒河街120號前,醬油,萬家香醬園股份有限公司,台北市中山區德惠街9號5樓之6
饒河街觀光夜市,加賀魷魚大王,饒河街120號前,鹽,台鹽實業股份有限公司,苗栗縣通霄鎮內島里122號
饒河街觀光夜市,加賀煙燻無骨雞爪,饒河街120號對面路中:編號208,香油,金潤益食品工業有限公司,台中市西屯區三十二路67之1號2樓
饒河街觀光夜市,加賀煙燻無骨雞爪,饒河街120號對面路中:編號208,蒜頭,環南市場,台北市萬華區環河南路二段245號
饒河街觀光夜市,加賀煙燻無骨雞爪,饒河街120號對面路中:編號208,辣椒,環南市場,台北市萬華區環河南路二段245號
饒河街觀光夜市,加賀煙燻無骨雞爪,饒河街120號對面路中:編號208,糖,台灣糖業股份有限公司,台南市仁德區田厝里文華路2段326號
饒河街觀光夜市,加賀煙燻無骨雞爪,饒河街120號對面路中:編號208,醬油,萬家香醬園股份有限公司,台北市中山區德惠街9號5樓之6
饒河街觀光夜市,加賀煙燻無骨雞爪,饒河街120號對面路中:編號208,鹽,台鹽實業股份有限公司,苗栗縣通霄鎮內島里122號
南機場夜市,蛙蛙奶,中華路二段311巷-313巷間,黑糖,台灣糖業股份有限公司,台南市仁德區田厝里文華路2段326號
南機場夜市,蛙蛙奶,中華路二段311巷-313巷間,糖,台灣糖業股份有限公司,台南市仁德區田厝里文華路2段326號
雙城街夜市,阿鴻牛肉麵,雙城街臨時攤販集中場(夜29),沙拉油,大成長城企業股份有限公司,台南市永康區蔦松二街3號
雙城街夜市,阿鴻牛肉麵,雙城街臨時攤販集中場(夜29),味精,味王股份有限公司,台北市中山區聚盛里中山北路2段79號5樓
雙城街夜市,阿鴻牛肉麵,雙城街臨時攤販集中場(夜29),香油,信成油廠股份有限公司,台北市大同區民生西路96號
雙城街夜市,阿鴻牛肉麵,雙城街臨時攤販集中場(夜29),辣椒醬,高興醬園,高雄市三民區民族一巷1號
雙城街夜市,阿鴻牛肉麵,雙城街臨時攤販集中場(夜29),醋,大安工研食品工廠股份有限公司,台北市大安區忠孝東路3段10巷1號
雙城街夜市,阿鴻牛肉麵,雙城街臨時攤販集中場(夜29),醬油,金蘭食品股份有限公司,桃園市大溪區介壽路236號
雙城街夜市,阿鴻牛肉麵,雙城街臨時攤販集中場(夜29),鹽,台鹽實業股份有限公司,苗栗縣通霄鎮內島里122號
遼寧街夜市,三好一公道涼麵攤,長安東路二段171-7號,芝麻醬,頂嘉麻油食品工廠,新北市土城區亞洲路58巷5弄18號1樓
遼寧街夜市,三好一公道涼麵攤,長安東路二段171-7號,香油,頂嘉麻油食品工廠,新北市土城區亞洲路58巷5弄18號1樓
遼寧街夜市,三好一公道涼麵攤,長安東路二段171-7號,鹽,台鹽實業股份有限公司,苗栗縣通霄鎮內島里122號
雙城街夜市,阿柱熱炒,雙城街攤販臨時集中場(夜44),沙拉油,泰山企業股份有限公司,彰化縣田中鎮興工路6號
雙城街夜市,阿柱熱炒,雙城街攤販臨時集中場(夜44),沙茶醬,勝益興食品有限公司,高雄市三民區遼北街7號
雙城街夜市,阿柱熱炒,雙城街攤販臨時集中場(夜44),味精,味全食品工業股份有限公司,台北市中山區松江路125號
雙城街夜市,阿柱熱炒,雙城街攤販臨時集中場(夜44),香油,信成油廠股份有限公司,台北市大同區民生西路96號
雙城街夜市,阿柱熱炒,雙城街攤販臨時集中場(夜44),糖,台灣糖業股份有限公司,台南市仁德區田厝里文華路2段326號
雙城街夜市,阿柱熱炒,雙城街攤販臨時集中場(夜44),醬油,味全食品工業股份有限公司,台北市中山區松江路125號
雙城街夜市,阿柱熱炒,雙城街攤販臨時集中場(夜44),鹽,台鹽實業股份有限公司,苗栗縣通霄鎮內島里122號
梧州街觀光夜市,阿華雞肉,梧州街龍山托兒所旁(05),沙拉油,美食家食材通路股份有限公司,台南市安平區永華路二段373號
梧州街觀光夜市,阿華雞肉,梧州街龍山托兒所旁(05),味精,信成油廠股份有限公司,台北市大同區民生西路96號
梧州街觀光夜市,阿華雞肉,梧州街龍山托兒所旁(05),香油,順頎食品有限公司,新北市新莊區五工路73號
梧州街觀光夜市,阿華雞肉,梧州街龍山托兒所旁(05),辣椒油,順頎食品有限公司,新北市新莊區五工路73號
梧州街觀光夜市,阿華雞肉,梧州街龍山托兒所旁(05),糖,志濱糖業有限公司,高雄市苓雅區凱旋二路31巷23之2號
梧州街觀光夜市,阿華雞肉,梧州街龍山托兒所旁(05),醬油,金蘭食品股份有限公司,桃園市大溪區介壽路236號
梧州街觀光夜市,阿華雞肉,梧州街龍山托兒所旁(05),鹽,台鹽實業股份有限公司,苗栗縣通霄鎮內島里122號
寧夏觀光夜市,料理長胡椒蝦,5,米酒,統洋酒業股份有限公司,新竹縣新豐鄉新豐村新和路102巷5號1樓
寧夏觀光夜市,料理長胡椒蝦,5,沙拉油,大成長城企業股份有限公司,台南市永康區蔦松二街3號
寧夏觀光夜市,料理長胡椒蝦,5,味精,味丹企業股份有限公司,台中市沙鹿區興安路65號
寧夏觀光夜市,料理長胡椒蝦,5,胡椒粉,正元蔘藥行,台北市大同區迪化街一段97號
寧夏觀光夜市,料理長胡椒蝦,5,烏醋,萬家香醬園股份有限公司,台北市中山區德惠街9號5樓之6
寧夏觀光夜市,料理長胡椒蝦,5,黑麻油,信成油廠股份有限公司,台北市大同區民生西路96號
寧夏觀光夜市,料理長胡椒蝦,5,糖,台灣糖業股份有限公司,台南市仁德區田厝里文華路2段326號
寧夏觀光夜市,料理長胡椒蝦,5,檸檬汁,鉦旺食品有限公司,屏東縣九如鄉九清村九如路2段323號
寧夏觀光夜市,料理長胡椒蝦,5,醬油,金蘭食品股份有限公司,桃園市大溪區介壽路236號
寧夏觀光夜市,料理長胡椒蝦,5,鹽,台鹽實業股份有限公司,苗栗縣通霄鎮內島里122號
雙城街夜市,萬字,雙城街攤販臨時集中場(夜20),好炸油,大統益股份有限公司,台南市官田區二鎮里工業西路32號
雙城街夜市,萬字,雙城街攤販臨時集中場(夜20),味精,味丹企業股份有限公司,台中市沙鹿區興安路65號
雙城街夜市,萬字,雙城街攤販臨時集中場(夜20),香油,順頎食品有限公司,新北市新莊區五工路73號
雙城街夜市,萬字,雙城街攤販臨時集中場(夜20),糖,台灣糖業股份有限公司,台南市仁德區田厝里文華路2段326號
雙城街夜市,萬字,雙城街攤販臨時集中場(夜20),醬油,永芳醬園股份有限公司,新北市永和區仁愛路141巷52號
雙城街夜市,萬字,雙城街攤販臨時集中場(夜20),鹽,台鹽實業股份有限公司,苗栗縣通霄鎮內島里122號
雙城街夜市,韓吉辛拉麵,雙城街臨時攤販集中場(夜16),牛肉粉,丹野商行,新北市永和區中興街31號
雙城街夜市,韓吉辛拉麵,雙城街臨時攤販集中場(夜16),沙拉油,台灣糖業股份有限公司,台南市仁德區田厝里文華路2段326號
雙城街夜市,韓吉辛拉麵,雙城街臨時攤販集中場(夜16),糖,台灣糖業股份有限公司,台南市仁德區田厝里文華路2段326號
雙城街夜市,韓吉辛拉麵,雙城街臨時攤販集中場(夜16),韓式辣椒粉,丹野商行,新北市永和區中興街31號
雙城街夜市,韓吉辛拉麵,雙城街臨時攤販集中場(夜16),醬油,萬家香醬園股份有限公司,台北市中山區德惠街9號5樓之6
廣州街觀光夜市,老施碳烤,廣州街觀光夜市廣州街龍山國小側門前,沙拉油,台灣糖業股份有限公司,台南市仁德區田厝里文華路2段326號
廣州街觀光夜市,老施碳烤,廣州街觀光夜市廣州街龍山國小側門前,味精,味全食品工業股份有限公司,台北市中山區松江路125號
廣州街觀光夜市,老施碳烤,廣州街觀光夜市廣州街龍山國小側門前,辣椒粉,環南市場,台北市萬華區環河南路二段245號
廣州街觀光夜市,老施碳烤,廣州街觀光夜市廣州街龍山國小側門前,糖,台灣糖業股份有限公司,台南市仁德區田厝里文華路2段326號
廣州街觀光夜市,老施碳烤,廣州街觀光夜市廣州街龍山國小側門前,醬油,味王股份有限公司,台北市中山區聚盛里中山北路2段79號5樓
廣州街觀光夜市,老施碳烤,廣州街觀光夜市廣州街龍山國小側門前,鹽,台鹽實業股份有限公司,苗栗縣通霄鎮內島里122號
南機場夜市,杏仁茶,(日)中華路二段309巷-311巷間,沙拉油,台灣糖業股份有限公司,台南市仁德區田厝里文華路2段326號
南機場夜市,杏仁茶,(日)中華路二段309巷-311巷間,沙拉醬,華達士食品行,新北市土城區中山路11之6號
南機場夜市,杏仁茶,(日)中華路二段309巷-311巷間,糖,台灣糖業股份有限公司,台南市仁德區田厝里文華路2段326號
南機場夜市,杏仁茶,(日)中華路二段309巷-311巷間,醬油,新亞醬園,新北市蘆洲區長安街285巷18號1樓
南機場夜市,杏仁茶,(日)中華路二段309巷-311巷間,鹽,台鹽實業股份有限公司,苗栗縣通霄鎮內島里122號
雙城街夜市,十九記麻辣燙,雙城街臨時攤販集中場(夜19),沙拉油,福壽實業股份有限公司,台中市沙鹿區沙田路45號
雙城街夜市,十九記麻辣燙,雙城街臨時攤販集中場(夜19),味增,華泰行食品工廠,新北市新莊區新莊路67號
雙城街夜市,十九記麻辣燙,雙城街臨時攤販集中場(夜19),味增,華泰行食品工廠,新北市新莊區新莊路67號
雙城街夜市,十九記麻辣燙,雙城街臨時攤販集中場(夜19),麻辣醬,自製,臺灣
雙城街夜市,十九記麻辣燙,雙城街臨時攤販集中場(夜19),鹽,台鹽實業股份有限公司,苗栗縣通霄鎮內島里122號
寧夏觀光夜市,詹 薑汁番茄(詹記古早味),117,糖,台灣糖業股份有限公司,台南市仁德區田厝里文華路2段326號
寧夏觀光夜市,詹 薑汁番茄(詹記古早味),117,醬油,西螺大同醬油股份有限公司,雲林縣斗六市工業區斗工二路39號
寧夏觀光夜市,悅來(甘蔗現壓、椰子現剖),116,冰糖,新王三元食品行,新北市板橋區英士路46號
遼寧街夜市,蓮德意麵,遼寧街朱崙公園前方(03),沙茶醬,金福華食品貿易有限公司,台中市東區東光園路66號1樓
遼寧街夜市,蓮德意麵,遼寧街朱崙公園前方(03),味精,味丹企業股份有限公司,台中市沙鹿區興安路65號
遼寧街夜市,蓮德意麵,遼寧街朱崙公園前方(03),烏醋,萬家香醬園股份有限公司,台北市中山區德惠街9號5樓之6
遼寧街夜市,蓮德意麵,遼寧街朱崙公園前方(03),辣椒醬,家見企業有限公司,台北市大同區歸綏街234號1樓
遼寧街夜市,蓮德意麵,遼寧街朱崙公園前方(03),豬油,自製,台灣
遼寧街夜市,蓮德意麵,遼寧街朱崙公園前方(03),糖,台灣糖業股份有限公司,台南市仁德區田厝里文華路2段326號
遼寧街夜市,蓮德意麵,遼寧街朱崙公園前方(03),醬油,萬家香醬園股份有限公司,台北市中山區德惠街9號5樓之6
